Country,City,Total Tons,First Mission,Last Mission,Num Missions,location,direccion,lat,lon
FRANCE,ROYE,501.0,11/26/1943,6/12/1944,17,"Roye, Montdidier, Somme, Hauts-de-France, France métropolitaine, 80700, France","ROYE, France",49.6986186,2.7930755
FRANCE,RUGLES,149.0,8/13/1944,8/8/1944,4,"Rugles, Bernay, Eure, Normandie, France métropolitaine, 27250, France","RUGLES, France",48.8212529,0.7095443
FRANCE,RUISSEAUVILLE,468.0,2/5/1944,5/8/1944,10,"Ruisseauville, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62310, France","RUISSEAUVILLE, France",50.4807879,2.1233238
FRANCE,SAARBURG,284.0,12/23/1944,12/23/1944,6,"Sarrebourg, Sarrebourg-Château-Salins, Moselle, Grand Est, France métropolitaine, 57400, France","SAARBURG, France",48.734239,7.0557352
FRANCE,SAAREGUEMINES,317.0,5/1/1944,8/24/1940,10,,"SAAREGUEMINES, France",,
FRANCE,SABLE SUR SARTHE,834.0,5/6/1944,5/6/1944,4,"Sablé-sur-Sarthe, La Flèche, Sarthe, Pays de la Loire, France métropolitaine, 72300, France","SABLE SUR SARTHE, France",47.8400712,-0.3352048
FRANCE,SABLES,134.0,7/24/1944,7/24/1944,2,"Sables, Briosne-lès-Sables, Mamers, Sarthe, Pays de la Loire, France métropolitaine, 72110, France","SABLES, France",48.190119,0.3744398
FRANCE,SAINGHIN,36.0,6/22/1944,6/22/1944,1,"Sainghin-en-Weppes, Lille, Nord, Hauts-de-France, France métropolitaine, 59184, France","SAINGHIN, France",50.5630019,2.8996947
FRANCE,SAINT NICOLAS,18.0,8/13/1944,8/13/1944,3,"Saint-Nicolas, Arras, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62223, France","SAINT NICOLAS, France",50.3022047,2.7767966
FRANCE,SAINTES,550.0,6/23/1944,6/23/1944,2,"Saintes, Charente-Maritime, Nouvelle-Aquitaine, France métropolitaine, 17100, France","SAINTES, France",45.7460663,-0.6300671
FRANCE,SALBRIS,196.0,5/7/1944,5/7/1944,1,"Salbris, Romorantin-Lanthenay, Loir-et-Cher, Centre-Val de Loire, France métropolitaine, 41300, France","SALBRIS, France",47.4264805,2.0525543
FRANCE,SALEUX,144.0,8/7/1944,8/7/1944,4,"Saleux, Amiens, Somme, Hauts-de-France, France métropolitaine, 80480, France","SALEUX, France",49.8605488,2.2389702
FRANCE,SALON,1924.0,1/21/1944,8/17/1943,34,"Salon, Périgueux, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24380, France","SALON, France",45.01895,0.77178
FRANCE,SANGATTE,1129.0,5/9/1944,6/5/1944,24,"Sangatte, Calais, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62231, France","SANGATTE, France",50.9458037,1.753713
FRANCE,SAUMUR,1025.0,5/31/1944,7/8/1944,13,"Saumur, Maine-et-Loire, Pays de la Loire, France métropolitaine, 49400, France","SAUMUR, France",47.2596224,-0.0785177
FRANCE,SAUTRECOURT,370.0,6/16/1944,6/16/1944,1,"Chemin de Sautrecourt, Fleury, Arras, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62134, France","SAUTRECOURT, France",50.4209855,2.2590443
FRANCE,SEDAN,36.0,10/13/1941,8/14/1944,3,"Sedan, Ardennes, Grand Est, France métropolitaine, 08200, France","SEDAN, France",49.7033759,4.9433409
FRANCE,SEINE INFERIEURE,136.0,8/4/1943,9/11/1943,4,"Rue de la Seine, Le Souchais, La Buchetière, Carquefou, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44470, France","SEINE INFERIEURE, France",47.3019377,-1.4991565
FRANCE,SENONCHES,919.0,6/17/1944,7/5/1944,36,"Senonches, Dreux, Eure-et-Loir, Centre-Val de Loire, France métropolitaine, 28250, France","SENONCHES, France",48.5595325,1.0322607
FRANCE,SENS,385.0,6/25/1944,8/2/1944,8,"Sens, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89100, France","SENS, France",48.1978559,3.282606
FRANCE,SERQUEUX,402.0,6/6/1944,9/6/1943,9,"Serqueux, Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76440, France","SERQUEUX, France",49.6317322,1.537936
FRANCE,SERQUIGNY,186.0,7/23/1944,7/28/1944,6,"Serquigny, Bernay, Eure, Normandie, France métropolitaine, 27470, France","SERQUIGNY, France",49.1094531,0.7143709
FRANCE,SETE,3023.0,6/25/1944,8/14/1944,70,"Sète, Montpellier, Hérault, Occitanie, France métropolitaine, 34200, France","SETE, France",43.4014434,3.6959771
FRANCE,SIRACOURT,2275.0,3/19/1944,7/6/1944,19,"Siracourt, Arras, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62130, France","SIRACOURT, France",50.3721258,2.2705152
FRANCE,SISTERON,120.0,8/15/1944,8/15/1944,4,"Sisteron, Forcalquier, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur, France métropolitaine, 04200, France","SISTERON, France",44.1963467,5.9443791
FRANCE,SOISSONS,9.0,6/23/1944,6/23/1944,3,"Soissons, Aisne, Hauts-de-France, France métropolitaine, 02200, France","SOISSONS, France",49.3837621,3.327613
FRANCE,SOLESMES,38.0,5/9/1944,5/9/1944,2,"Solesmes, Cambrai, Nord, Hauts-de-France, France métropolitaine, 59730, France","SOLESMES, France",50.1857534,3.4975923
FRANCE,SOLTEVAST,2081.0,4/20/1944,5/8/1944,42,,"SOLTEVAST, France",,
FRANCE,SOMAIN,1938.0,4/29/1944,8/11/1944,17,"Somain, Douai, Nord, Hauts-de-France, France métropolitaine, 59490, France","SOMAIN, France",50.3589237,3.2810972
FRANCE,SOMME,160.0,12/20/1943,12/20/1943,6,"Somme, Hauts-de-France, France métropolitaine, France","SOMME, France",49.9689482,2.3738855
FRANCE,SOTTEVAST,316.0,2/15/1944,4/28/1944,14,"Sottevast, Cherbourg, Manche, Normandie, France métropolitaine, 50260, France","SOTTEVAST, France",49.5234364,-1.5926491
FRANCE,ST ALBAN,120.0,8/23/1944,8/25/1944,4,"Saint-Alban, Toulouse, Haute-Garonne, Occitanie, France métropolitaine, 31140, France","ST ALBAN, France",43.6923207,1.4135768
FRANCE,ST ANDRE DE L EURE,2210.0,10/24/1943,9/3/1943,54,"Saint-André-de-l'Eure, Évreux, Eure, Normandie, France métropolitaine, 27220, France","ST ANDRE DE L EURE, France",48.9064867,1.2735196
FRANCE,ST AUBIN,280.0,10/8/1940,9/23/1940,12,"Saint-Aubin, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62170, France","ST AUBIN, France",50.4573687,1.6651851
FRANCE,ST AVOLD,390.0,6/25/1944,6/25/1944,9,"Saint-Avold, Forbach-Boulay-Moselle, Moselle, Grand Est, France métropolitaine, 57500, France","ST AVOLD, France",49.1043397,6.7071754
FRANCE,ST BRIEUC,28.0,11/10/1940,9/27/1940,20,"Saint-Brieuc, Côtes-d'Armor, Bretagne, France métropolitaine, 22000, France","ST BRIEUC, France",48.5141134,-2.7603283
FRANCE,ST CECILE,771.0,6/2/1944,6/3/1944,21,"Saint-Cécile, Carbes, Castres, Tarn, Occitanie, France métropolitaine, 81570, France","ST CECILE, France",43.6318374,2.1624924
FRANCE,ST CECILY,615.0,4/27/1944,5/24/1944,18,,"ST CECILY, France",,
FRANCE,ST CHISLAIN,542.0,4/26/1944,4/26/1944,12,,"ST CHISLAIN, France",,
FRANCE,ST CORNIER DES LAND,130.0,6/15/1944,6/15/1944,4,,"ST CORNIER DES LAND, France",,
FRANCE,ST CYPRIEN,38.0,5/6/1943,5/6/1943,9,"Saint-Cyprien, Sarlat-la-Canéda, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24220, France","ST CYPRIEN, France",44.8693315,1.0461817
FRANCE,ST CYR,1145.0,6/15/1944,7/25/1944,23,"Saint-Cyr, Cherbourg, Manche, Normandie, France métropolitaine, 50310, France","ST CYR, France",49.4877114,-1.4194777
FRANCE,ST DIZIER,2542.0,10/4/1943,8/2/1944,70,"Saint-Dizier, Haute-Marne, Grand Est, France métropolitaine, 52100, France","ST DIZIER, France",48.6371125,4.9473513
FRANCE,ST ESPRIT,74.0,8/7/1944,8/7/1944,2,"Saint-Esprit, Le Marin, Martinique, 97270, France","ST ESPRIT, France",14.5622729,-60.9326931
FRANCE,ST ETIENNE,662.0,5/26/1944,6/2/1944,8,"Saint-Étienne, Loire, Auvergne-Rhône-Alpes, France métropolitaine, France","ST ETIENNE, France",45.4401467,4.3873058
FRANCE,ST FLORENTIN,404.0,8/10/1944,8/7/1944,12,"Saint-Florentin, Auxerre, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89600, France","ST FLORENTIN, France",48.00172,3.7280106
FRANCE,ST GEORGES SUR FONT,192.0,8/2/1944,8/6/1944,9,"Rue Georges Bizet, Les Fontbarlettes, Valence, Drôme, Auvergne-Rhône-Alpes, France métropolitaine, 26000, France","ST GEORGES SUR FONT, France",44.9289427,4.9231643
FRANCE,ST GERMAIN EN LAYE,24.0,7/6/1944,7/6/1944,2,"Saint-Germain-en-Laye, Yvelines, Île-de-France, France métropolitaine, France","ST GERMAIN EN LAYE, France",48.8990413,2.0942792
FRANCE,ST GERVAIS,18.0,7/6/1944,7/6/1944,3,"Saint-Gervais, Grenoble, Isère, Auvergne-Rhône-Alpes, France métropolitaine, 38470, France","ST GERVAIS, France",45.2022356,5.4820229
FRANCE,ST GILLES,284.0,7/12/1944,7/25/1944,9,"Saint-Gilles, Reims, Marne, Grand Est, France métropolitaine, 51170, France","ST GILLES, France",49.2801594,3.6756348
FRANCE,ST GOBAIN,378.0,8/26/1944,8/26/1944,9,"Saint-Gobain, Laon, Aisne, Hauts-de-France, France métropolitaine, 02410, France","ST GOBAIN, France",49.5967,3.3759
FRANCE,ST HILAIRE DU HARCO,296.0,6/14/1944,7/19/1944,10,,"ST HILAIRE DU HARCO, France",,
FRANCE,ST JACQUES,513.0,6/12/1944,6/8/1944,21,"Saint-Jacques, Castellane, Alpes-de-Haute-Provence, Provence-Alpes-Côte d'Azur, France métropolitaine, 04330, France","ST JACQUES, France",43.9688227,6.3761968
FRANCE,ST JEAN,1278.0,12/31/1943,8/8/1944,21,"Saint-Jean, Toulouse, Haute-Garonne, Occitanie, France métropolitaine, 31240, France","ST JEAN, France",43.6650391,1.5039252
FRANCE,ST JOSE AU BOIS,216.0,12/24/1943,12/24/1943,3,,"ST JOSE AU BOIS, France",,
FRANCE,ST JOSSE,68.0,12/6/1943,12/6/1943,2,"Saint-Josse, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62170, France","ST JOSSE, France",50.4674768,1.6639835
FRANCE,ST LEGER,75.0,6/14/1944,6/14/1944,3,"Saint-Léger, Arras, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62128, France","ST LEGER, France",50.1863917,2.8583578
FRANCE,ST LEU D ESSERENT,4808.0,7/4/1944,8/5/1944,10,"Saint-Leu-d'Esserent, Senlis, Oise, Hauts-de-France, France métropolitaine, 60340, France","ST LEU D ESSERENT, France",49.2174377,2.4215332
FRANCE,ST LO,10123.0,6/10/1944,7/25/1944,404,"Saint-Lô, Manche, Normandie, France métropolitaine, 50000, France","ST LO, France",49.115808,-1.0909278
FRANCE,ST LOUBES,158.0,8/7/1944,8/7/1944,6,"Saint-Loubès, Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33450, France","ST LOUBES, France",44.9164747,-0.4269087
FRANCE,ST LUBIN,246.0,6/17/1944,8/14/1944,6,"Saint-Lubin, Kergrist-Moëlou, Guingamp, Côtes-d'Armor, Bretagne, France métropolitaine, 22110, France","ST LUBIN, France",48.2721863,-3.3171809
FRANCE,ST MALO,1340.0,1/13/1941,8/8/1944,39,"Saint-Malo, Ille-et-Vilaine, Bretagne, France métropolitaine, 35400, France","ST MALO, France",48.649518,-2.0260409
FRANCE,ST MANDRIER,132.0,8/16/1944,8/16/1944,3,"St-Mandrier, Quai Jean Jaurès, Pin-Rolland, Saint-Mandrier-sur-Mer, Toulon, Var, Provence-Alpes-Côte d'Azur, France métropolitaine, 83430, France","ST MANDRIER, France",43.0811986,5.926786
FRANCE,ST MARIE,1034.0,5/19/1944,6/1/1944,37,"Sainte-Marie-aux-Chênes, Metz, Moselle, Grand Est, France métropolitaine, 57255, France","ST MARIE, France",49.1921063,5.9987938
FRANCE,ST MARTIN,849.0,6/20/1944,6/27/1944,45,"Saint-Martin (France), France","ST MARTIN, France",18.0814066,-63.0467131
FRANCE,ST MARTIN BELLEVUE,198.0,6/13/1944,6/13/1944,3,"Saint-Martin-Bellevue, Fillière, Annecy, Haute-Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 74370, France","ST MARTIN BELLEVUE, France",45.973566,6.139014
FRANCE,ST MARTIN D AUXIGNY,102.0,7/30/1944,7/30/1944,3,"Saint-Martin-d'Auxigny, Bourges, Cher, Centre-Val de Loire, France métropolitaine, 18110, France","ST MARTIN D AUXIGNY, France",47.2041215,2.4175182
FRANCE,ST MARTIN D VARREV,914.0,5/28/1944,6/5/1944,3,,"ST MARTIN D VARREV, France",,
FRANCE,ST MARTIN DE LA LIE,116.0,8/14/1944,8/14/1944,4,"Saint-Martin, La Courvrie Greslin, Le Tiercent, Fougères-Vitré, Ille-et-Vilaine, Bretagne, France métropolitaine, 35460, France","ST MARTIN DE LA LIE, France",48.3491743,-1.4062288
FRANCE,ST MARTIN DE VARREV,334.0,6/6/1944,6/6/1944,4,,"ST MARTIN DE VARREV, France",,
FRANCE,ST MARTIN DES BIEN,64.0,7/30/1944,7/30/1944,2,,"ST MARTIN DES BIEN, France",,
FRANCE,ST MARTIN L HORTIER,2009.0,6/17/1944,7/5/1944,8,"Saint-Martin-l'Hortier, Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76270, France","ST MARTIN L HORTIER, France",49.7426072,1.4074523
FRANCE,ST MEDARD EN JALLES,380.0,4/28/1944,4/29/1944,6,"Saint-Médard-en-Jalles, Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33160, France","ST MEDARD EN JALLES, France",44.8958887,-0.7170764
FRANCE,ST NAZAIRE,6466.0,1/2/1942,8/29/1940,321,"Saint-Nazaire, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44600, France","ST NAZAIRE, France",47.2733517,-2.2138905
FRANCE,ST OMER,1833.0,1/13/1943,9/9/1943,146,"Saint-Omer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62500, France","ST OMER, France",50.7515771,2.2534183
FRANCE,ST PHILIBERT FERME,1308.0,7/16/1944,8/8/1944,6,,"ST PHILIBERT FERME, France",,
FRANCE,ST PIERRE D ALBIGNY,151.0,6/6/1944,8/16/1944,7,"Saint-Pierre-d'Albigny, Chambéry, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73250, France","ST PIERRE D ALBIGNY, France",45.569016,6.1548267
FRANCE,ST PIERRE DE LA FAG,804.0,1/14/1944,9/3/1944,24,,"ST PIERRE DE LA FAG, France",,
FRANCE,ST PIERRE DE LA FAGE,1.0,11/14/1940,11/14/1940,1,"Saint-Pierre-de-la-Fage, Lodève, Hérault, Occitanie, France métropolitaine, 34520, France","ST PIERRE DE LA FAGE, France",43.7936794,3.4247823
FRANCE,ST PIERRE DES JONOUI,42.0,2/13/1944,2/13/1944,2,,"ST PIERRE DES JONOUI, France",,
FRANCE,ST PIERRE DU FRESNE,158.0,7/30/1944,7/30/1944,4,"Saint-Pierre-du-Fresne, Vire, Calvados, Normandie, France métropolitaine, 14260, France","ST PIERRE DU FRESNE, France",49.0351689,-0.7620522
FRANCE,ST PIERRE DU MONT,1407.0,4/25/1944,8/8/1944,25,"Saint-Pierre-du-Mont, Bayeux, Calvados, Normandie, France métropolitaine, 14450, France","ST PIERRE DU MONT, France",49.3893604,-0.9814739
FRANCE,ST PIERRE SUR DIVES,116.0,6/13/1944,6/13/1944,4,"Saint-Pierre-sur-Dives, Saint-Pierre-en-Auge, Lisieux, Calvados, Normandie, France métropolitaine, 14170, France","ST PIERRE SUR DIVES, France",49.0192284,-0.0333457
FRANCE,ST POL,10842.0,1/31/1944,9/7/1943,268,"Saint-Pol, Aix-les-Bains, Chambéry, Savoie, Auvergne-Rhône-Alpes, France métropolitaine, 73100, France","ST POL, France",45.6843208,5.9227441
FRANCE,ST QUEN,176.0,6/22/1944,6/22/1944,7,"Porz an Quen, Louargat, Guingamp, Côtes-d'Armor, Bretagne, France métropolitaine, 22540, France","ST QUEN, France",48.5518951,-3.3552918
FRANCE,ST QUENTIN,650.0,11/11/1940,6/22/1944,16,"Saint-Quentin, Aisne, Hauts-de-France, France métropolitaine, 02100, France","ST QUENTIN, France",49.8465253,3.2876843
FRANCE,ST RAMBERT,170.0,8/6/1944,8/6/1944,2,"Saint-Rambert, Lyon 9e Arrondissement, Lyon, Métropole de Lyon, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69009, France","ST RAMBERT, France",45.7999609,4.8296428
FRANCE,ST REMI SUR AVRE,164.0,7/16/1944,8/6/1944,8,,"ST REMI SUR AVRE, France",,
FRANCE,ST REMY AUX BOIS,37.0,8/18/1944,8/28/1944,3,"Saint-Rémy-aux-Bois, Lunéville, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54290, France","ST REMY AUX BOIS, France",48.4162477,6.3928457
FRANCE,ST RIGUER,241.0,8/31/1944,8/31/1944,3,,"ST RIGUER, France",,
FRANCE,ST SAENS,90.0,7/9/1944,7/9/1944,3,"Saint-Saëns, Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76680, France","ST SAENS, France",49.6724119,1.2830403
FRANCE,ST SAUVEUR LE VICOM,26.0,6/10/1944,6/10/1944,2,,"ST SAUVEUR LE VICOM, France",,
FRANCE,ST SENOUX,124.0,6/8/1944,6/8/1944,6,"Saint-Senoux, Redon, Ille-et-Vilaine, Bretagne, France métropolitaine, 35580, France","ST SENOUX, France",47.9049712,-1.7881315
FRANCE,ST SEROTIN,147.0,1/21/1944,1/21/1944,3,"Saint-Sérotin, Sens, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89140, France","ST SEROTIN, France",48.2473748,3.1588313
FRANCE,ST SYLVAIN,867.0,8/8/1944,8/8/1944,42,"Saint-Sylvain, Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76460, France","ST SYLVAIN, France",49.8457822,0.6727233
FRANCE,ST SYLVESTRE,237.0,7/17/1944,8/3/1944,9,"Saint-Sylvestre, Tournon-sur-Rhône, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07440, France","ST SYLVESTRE, France",44.988934,4.748104
FRANCE,ST TROPEZ,2100.0,8/10/1944,8/15/1944,72,"Saint-Tropez, Draguignan, Var, Provence-Alpes-Côte d'Azur, France métropolitaine, 83990, France","ST TROPEZ, France",43.2727191,6.6405225
FRANCE,ST VALERY EN CAUX,1169.0,5/25/1944,9/5/1943,41,"Saint-Valery-en-Caux, Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76460, France","ST VALERY EN CAUX, France",49.8597004,0.7106831
FRANCE,ST VALLIER,55.0,8/16/1944,8/16/1944,1,"Saint-Vallier, Autun, Saône-et-Loire, Bourgogne-Franche-Comté, France métropolitaine, 71230, France","ST VALLIER, France",46.6413462,4.3717516
FRANCE,ST VINCENT,29.0,6/13/1944,6/13/1944,4,"Saint-Vincent, Pau, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64800, France","ST VINCENT, France",43.1614391,-0.1492738
FRANCE,STE JAMME SUR SARTH,24.0,7/12/1944,7/12/1944,2,,"STE JAMME SUR SARTH, France",,
FRANCE,STELLA PLAGE,1194.0,6/2/1944,6/5/1944,21,"Stella-Plage, Cucq, Montreuil-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62780, France","STELLA PLAGE, France",50.4799397,1.577138
FRANCE,STEYR,94.0,4/2/1944,4/2/1944,2,,"STEYR, France",,
FRANCE,STRASSBURG,2456.0,5/27/1944,9/6/1943,70,"Strasbourg, Bas-Rhin, European Collectivity of Alsace, Grand Est, France métropolitaine, France","STRASSBURG, France",48.584614,7.7507127
FRANCE,SULLY SUR LOIRE,242.0,7/17/1944,7/6/1944,6,"Sully-sur-Loire, Orléans, Loiret, Centre-Val de Loire, France métropolitaine, 45600, France","SULLY SUR LOIRE, France",47.7654098,2.3738968
FRANCE,SUSA,68.0,8/23/1944,8/23/1944,2,"Suze-la-Rousse, Nyons, Drôme, Auvergne-Rhône-Alpes, France métropolitaine, 26790, France","SUSA, France",44.2886337,4.8402315
FRANCE,TAILLEVILLE,423.0,6/5/1944,6/5/1944,6,"Tailleville, Douvres-la-Délivrande, Caen, Calvados, Normandie, France métropolitaine, 14440, France","TAILLEVILLE, France",49.3043831,-0.410694
FRANCE,TARARE,24.0,8/28/1944,8/28/1944,2,"Tarare, Villefranche-sur-Saône, Rhône, Auvergne-Rhône-Alpes, France métropolitaine, 69170, France","TARARE, France",45.8942555,4.4371374
FRANCE,TARASCON,985.0,6/25/1944,8/6/1944,26,"Tarascon-sur-Ariège, Foix, Ariège, Occitanie, France métropolitaine, 09400, France","TARASCON, France",42.8458016,1.6067586
FRANCE,TERGNIER,2342.0,1/13/1943,5/31/1944,18,"Tergnier, Laon, Aisne, Hauts-de-France, France métropolitaine, 02700, France","TERGNIER, France",49.6558465,3.2918511
FRANCE,TESSEL BRETTEVILLE,18.0,11/6/1944,11/6/1944,3,"Route de Tessel, Manoir de Bretteville, Noyers-Bocage, Tessel, Bayeux, Calvados, Normandie, France métropolitaine, 14250, France","TESSEL BRETTEVILLE, France",49.1416558,-0.5656784
FRANCE,THENNES,88.0,8/2/1944,8/2/1944,1,"Thennes, Montdidier, Somme, Hauts-de-France, France métropolitaine, 80110, France","THENNES, France",49.8086189,2.4642887
FRANCE,THEOULE,131.0,7/12/1944,7/12/1944,2,"Theoule, Chomérac, Privas, Ardèche, Auvergne-Rhône-Alpes, France métropolitaine, 07210, France","THEOULE, France",44.7031246,4.6647226
FRANCE,THIBOUVILLE,54.0,8/16/1944,8/16/1944,6,"Thibouville, Bernay, Eure, Normandie, France métropolitaine, 27800, France","THIBOUVILLE, France",49.1471,0.79179
FRANCE,THIONVILLE,943.0,11/9/1944,5/9/1944,30,"Thionville, Moselle, Grand Est, France métropolitaine, 57100, France","THIONVILLE, France",49.3579272,6.1675872
FRANCE,THIVERNY,1279.0,7/12/1944,7/9/1944,7,"Thiverny, Senlis, Oise, Hauts-de-France, France métropolitaine, 60160, France","THIVERNY, France",49.2491535,2.4312325
FRANCE,THURY HARCOURT,582.0,6/30/1944,6/6/1944,13,"Thury-Harcourt, Thury-Harcourt-le-Hom, Caen, Calvados, Normandie, France métropolitaine, 14220, France","THURY HARCOURT, France",48.9842352,-0.4745541
FRANCE,TICHEVILLE,36.0,8/14/1944,8/14/1944,2,"Ticheville, Mortagne-au-Perche, Orne, Normandie, France métropolitaine, 61120, France","TICHEVILLE, France",48.9080796,0.2642925
FRANCE,TILLE,144.0,6/16/1944,6/16/1944,3,"Tillé, Beauvais, Oise, Hauts-de-France, France métropolitaine, 60000, France","TILLE, France",49.4637451,2.112363
FRANCE,TILLY SUR SEULLES,88.0,6/7/1944,6/7/1944,2,"Tilly-sur-Seulles, Bayeux, Calvados, Normandie, France métropolitaine, 14250, France","TILLY SUR SEULLES, France",49.1759393,-0.6251237
FRANCE,TINGRY,172.0,6/22/1944,6/24/1944,8,"Tingry, Boulogne-sur-Mer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62830, France","TINGRY, France",50.6180313,1.7303929
FRANCE,TONNERRE,30.0,5/25/1944,5/25/1944,1,"Tonnerre, Avallon, Yonne, Bourgogne-Franche-Comté, France métropolitaine, 89700, France","TONNERRE, France",47.8565193,3.9733288
FRANCE,TORIGNY SUR VIRE,144.0,6/12/1944,6/12/1944,4,"Centre d'incendie et de secours de Torigni-sur-Vire, Avenue de la Gare, La Coudraie, Torigni-sur-Vire, Torigny-les-Villes, Saint-Lô, Manche, Normandie, France métropolitaine, 50160, France","TORIGNY SUR VIRE, France",49.0393377,-0.9826705
FRANCE,TORQUEVILLE,18.0,2/11/1944,2/11/1944,2,"Torqueville, Envermeu, Dieppe, Seine-Maritime, Normandie, France métropolitaine, 76630, France","TORQUEVILLE, France",49.8960182,1.2529389
FRANCE,TOUL,675.0,4/27/1944,8/3/1944,18,"Toul, Meurthe-et-Moselle, Grand Est, France métropolitaine, 54200, France","TOUL, France",48.6762624,5.8941759
FRANCE,TOULENNE,134.0,8/8/1944,8/8/1944,4,"Toulenne, Langon, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33210, France","TOULENNE, France",44.55729,-0.26324
FRANCE,TOULON,10888.0,11/24/1943,8/6/1944,195,"Toulon, Var, Provence-Alpes-Côte d'Azur, France métropolitaine, France","TOULON, France",43.1257311,5.9304919
FRANCE,TOULOUSE,2798.0,4/5/1944,8/6/1944,51,"Toulouse, Haute-Garonne, Occitanie, France métropolitaine, France","TOULOUSE, France",43.6044622,1.4442469
FRANCE,TOUQUES,324.0,6/3/1944,6/3/1944,12,"Touques, Lisieux, Calvados, Normandie, France métropolitaine, 14800, France","TOUQUES, France",49.343477,0.1016715
FRANCE,TOUR LAIVILLE,216.0,6/24/1944,6/24/1944,3,,"TOUR LAIVILLE, France",,
FRANCE,TOURCOING,24.0,5/10/1944,5/10/1944,2,"Tourcoing, Lille, Nord, Hauts-de-France, France métropolitaine, 59200, France","TOURCOING, France",50.7235038,3.1605714
FRANCE,TOURNAN EN BRIE,116.0,6/22/1944,6/22/1944,2,"Tournan-en-Brie, Torcy, Seine-et-Marne, France métropolitaine, 77220, France","TOURNAN EN BRIE, France",48.7403305,2.7645642
FRANCE,TOURNEHEM,387.0,3/20/1944,4/20/1944,9,"Tournehem-sur-la-Hem, Saint-Omer, Pas-de-Calais, Hauts-de-France, France métropolitaine, 62890, France","TOURNEHEM, France",50.8047186,2.0448899
FRANCE,TOURS,7386.0,1/5/1944,8/22/1940,132,"Tours, Indre-et-Loire, Centre-Val de Loire, France métropolitaine, France","TOURS, France",47.3900474,0.6889268
FRANCE,TOUSSUS,954.0,6/15/1944,8/11/1944,39,"Toussus-le-Noble, Versailles, Yvelines, Île-de-France, France métropolitaine, 78117, France","TOUSSUS, France",48.7451558,2.1145179
FRANCE,TRAPPES,2848.0,3/6/1944,6/2/1944,7,"Trappes, Versailles, Yvelines, Île-de-France, France métropolitaine, 78190, France","TRAPPES, France",48.7760957,1.9988356
FRANCE,TRIQUERVILLE,817.0,11/3/1943,9/16/1943,42,"Triquerville, Port-Jérôme-sur-Seine, Le Havre, Seine-Maritime, Normandie, France métropolitaine, 76170, France","TRIQUERVILLE, France",49.5011174,0.6187482
FRANCE,TROARN,963.0,7/18/1944,7/18/1944,18,"Troarn, Caen, Calvados, Normandie, France métropolitaine, 14670, France","TROARN, France",49.1819395,-0.1820625
FRANCE,TROISSY,3388.0,8/12/1944,8/4/1944,11,"Troissy, Épernay, Marne, Grand Est, France métropolitaine, 51700, France","TROISSY, France",49.081565,3.7076897
FRANCE,TROUVILLE,952.0,5/11/1944,6/6/1944,18,"Trouville-sur-Mer, Lisieux, Calvados, Normandie, France métropolitaine, 14360, France","TROUVILLE, France",49.3725891,0.1051591
FRANCE,TROYES,433.0,5/1/1944,8/3/1944,10,"Troyes, Aube, Grand Est, France métropolitaine, 10000, France","TROYES, France",48.2971626,4.0746257
FRANCE,TUSSELAGE,66.0,8/16/1944,8/18/1944,4,,"TUSSELAGE, France",,
FRANCE,UNIDENTIFIED,711.0,1/7/1944,8/8/1944,38,,"UNIDENTIFIED, France",,
